#version,serial,flight,call,time,state,state_name,acceleration,pressure,altitude,height,accel_speed,baro_speed,temperature,drogue_voltage,main_voltage,battery_voltage,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 5013, 3, KC9DUU-5,    -0.30, 3,   boost,   -0.00,  98896.00,  204.19,   -0.68,   -0.00,   -0.00, 35.1, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,    -0.29, 3,   boost,   -0.54,  98904.00,  203.51,   -1.36,   -0.00,   -0.00, 35.1, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,    -0.28, 3,   boost,   -0.54,  98888.00,  204.87,    0.00,   -0.01,   -0.01, 35.0, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,    -0.27, 3,   boost,   -0.00,  98875.00,  205.97,    1.10,   -0.01,   -0.01, 35.1, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,    -0.26, 3,   boost,   -0.00,  98887.00,  204.95,    0.08,   -0.01,   -0.01, 35.0, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,    -0.25, 3,   boost,   -0.54,  98866.00,  206.73,    1.87,   -0.01,   -0.01, 35.0, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,    -0.24, 3,   boost,   -0.00,  98896.00,  204.19,   -0.68,   -0.01,   -0.01, 35.1, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,    -0.23, 3,   boost,   -0.00,  98878.00,  205.71,    0.85,   -0.01,   -0.01, 35.0, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,    -0.22, 3,   boost,    1.09,  98886.00,  205.04,    0.17,   -0.01,   -0.01, 35.1, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,    -0.21, 3,   boost,   -1.09,  98860.00,  207.24,    2.38,   -0.02,   -0.02, 35.0, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,    -0.20, 3,   boost,   -0.54,  98887.00,  204.95,    0.08,   -0.02,   -0.02, 35.0, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,    -0.19, 3,   boost,   -0.00,  98876.00,  205.88,    1.02,   -0.02,   -0.02, 35.0, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,    -0.18, 3,   boost,   -0.54,  98880.00,  205.54,    0.68,   -0.02,   -0.02, 35.1, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,    -0.17, 3,   boost,   -0.00,  98886.00,  205.04,    0.17,   -0.03,   -0.03, 35.1, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,    -0.16, 3,   boost,   -0.00,  98889.00,  204.78,   -0.08,   -0.03,   -0.03, 35.0, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,    -0.15, 3,   boost,   -0.54,  98865.00,  206.82,    1.95,   -0.03,   -0.03, 35.0, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,    -0.14, 3,   boost,   -0.54,  98900.00,  203.85,   -1.02,   -0.03,   -0.03, 35.1, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,    -0.13, 3,   boost,   -0.00,  98897.00,  204.10,   -0.76,   -0.04,   -0.04, 35.0, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,    -0.12, 3,   boost,   -0.00,  98871.00,  206.31,    1.44,   -0.04,   -0.04, 35.0, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,    -0.11, 3,   boost,   -0.54,  98887.00,  204.95,    0.08,   -0.04,   -0.04, 35.1, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,    -0.10, 3,   boost,   -0.00,  98890.00,  204.70,   -0.17,   -0.04,   -0.04, 35.1, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,    -0.09, 3,   boost,   -0.00,  98864.00,  206.90,    2.04,   -0.05,   -0.05, 35.1, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,    -0.08, 3,   boost,   -0.54,  98897.00,  204.10,   -0.76,   -0.05,   -0.05, 35.1, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,    -0.07, 3,   boost,   -0.54,  98905.00,  203.42,   -1.44,   -0.05,   -0.05, 35.0, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,    -0.06, 3,   boost,   -0.00,  98882.00,  205.38,    0.51,   -0.02,   -0.02, 35.0, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,    -0.05, 3,   boost,   -0.00,  98891.00,  204.61,   -0.25,    0.10,    0.10, 35.0, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,    -0.04, 3,   boost,   -0.54,  98912.00,  202.83,   -2.04,    0.39,    0.39, 35.0, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,    -0.03, 3,   boost,   17.43,  98935.00,  200.88,   -3.99,    0.93,    0.93, 35.1, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,    -0.02, 3,   boost,  217.38,  98888.00,  204.87,    0.00,    1.74,    1.74, 35.0, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,    -0.01, 3,   boost,  119.31,  98875.00,  205.97,    1.10,    2.75,    2.75, 35.1, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     0.00, 3,   boost,  107.33,  98883.00,  205.29,    0.42,    3.88,    3.88, 35.0, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     0.00, 3,   boost,  107.33,  98883.00,  205.29,    0.42,    3.88,    3.88, 35.0, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     0.00, 3,   boost,  107.33,  98883.00,  205.29,    0.42,    3.88,    3.88, 35.0, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     0.00, 3,   boost,  107.33,  98883.00,  205.29,    0.42,    3.88,    3.88, 35.0, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     0.00, 3,   boost,  107.33,  98883.00,  205.29,    0.42,    3.88,    3.88, 35.0, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     0.00, 3,   boost,  107.33,  98883.00,  205.29,    0.42,    3.88,    3.88, 35.0, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     0.00, 3,   boost,  107.33,  98883.00,  205.29,    0.42,    3.88,    3.88, 35.0, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     0.00, 3,   boost,  107.33,  98883.00,  205.29,    0.42,    3.88,    3.88, 35.0, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     0.00, 3,   boost,  107.33,  98883.00,  205.29,    0.42,    3.88,    3.88, 35.0, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     0.00, 3,   boost,  107.33,  98883.00,  205.29,    0.42,    3.88,    3.88, 35.0, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     0.00, 3,   boost,  107.33,  98883.00,  205.29,    0.42,    3.88,    3.88, 35.0, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     0.00, 3,   boost,  107.33,  98883.00,  205.29,    0.42,    3.88,    3.88, 35.0, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     0.00, 3,   boost,  107.33,  98883.00,  205.29,    0.42,    3.88,    3.88, 35.0, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     0.00, 3,   boost,  107.33,  98883.00,  205.29,    0.42,    3.88,    3.88, 35.0, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     0.00, 3,   boost,  107.33,  98883.00,  205.29,    0.42,    3.88,    3.88, 35.0, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     0.00, 3,   boost,  107.33,  98883.00,  205.29,    0.42,    3.88,    3.88, 35.0, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     0.00, 3,   boost,  107.33,  98883.00,  205.29,    0.42,    3.88,    3.88, 35.0, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     0.00, 3,   boost,  107.33,  98883.00,  205.29,    0.42,    3.88,    3.88, 35.0, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     0.00, 3,   boost,  107.33,  98883.00,  205.29,    0.42,    3.88,    3.88, 35.0, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     0.00, 3,   boost,  107.33,  98883.00,  205.29,    0.42,    3.88,    3.88, 35.0, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     0.00, 3,   boost,  107.33,  98883.00,  205.29,    0.42,    3.88,    3.88, 35.0, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     0.00, 3,   boost,  107.33,  98883.00,  205.29,    0.42,    3.88,    3.88, 35.0, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     0.00, 3,   boost,  107.33,  98883.00,  205.29,    0.42,    3.88,    3.88, 35.0, 4.07, 0.01, 4.05, 1, 1,  6,  42.6262032, -88.1605109,   245.0, 2019,  8, 10, 17, 16, 34,        0,        0,   0,   0,   3.6,2147483647.0,2147483647.0,  0, 29,  0,  0, 18, 29,  0,  0, 16,  0,  0, 33,  0,  0,  0,  0, 16,  0, 18,  0,  0,  0, 27, 20, 31,  0,  0,  0,  0,  0,  0,  0
