#version,serial,flight,call,time,state,state_name,acceleration,pressure,altitude,height,accel_speed,baro_speed,temperature,drogue_voltage,main_voltage,battery_voltage,connected,locked,nsat,latitude,longitude,gps_altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 5013, 4, KC9DUU-5,    -0.30, 3,   boost,   -0.54,  98774.00,  214.55,    1.27,   -0.00,   -0.00, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,    -0.29, 3,   boost,   -0.00,  98793.00,  212.93,   -0.34,   -0.00,   -0.00, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,    -0.28, 3,   boost,   -0.00,  98768.00,  215.06,    1.78,   -0.00,   -0.00, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,    -0.27, 3,   boost,   -0.54,  98788.00,  213.36,    0.08,   -0.01,   -0.01, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,    -0.26, 3,   boost,   -0.54,  98779.00,  214.12,    0.85,   -0.01,   -0.01, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,    -0.25, 3,   boost,   -0.54,  98777.00,  214.29,    1.02,   -0.01,   -0.01, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,    -0.24, 3,   boost,   -0.00,  98769.00,  214.97,    1.70,   -0.02,   -0.02, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,    -0.23, 3,   boost,   -0.54,  98794.00,  212.85,   -0.42,   -0.02,   -0.02, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,    -0.22, 3,   boost,   -0.54,  98780.00,  214.04,    0.76,   -0.03,   -0.03, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,    -0.21, 3,   boost,   -0.00,  98797.00,  212.59,   -0.68,   -0.03,   -0.03, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,    -0.20, 3,   boost,   -0.54,  98770.00,  214.89,    1.61,   -0.03,   -0.03, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,    -0.19, 3,   boost,   -0.54,  98781.00,  213.95,    0.68,   -0.04,   -0.04, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,    -0.18, 3,   boost,   -0.00,  98794.00,  212.85,   -0.42,   -0.04,   -0.04, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,    -0.17, 3,   boost,   -0.00,  98740.00,  217.44,    4.16,   -0.04,   -0.04, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,    -0.16, 3,   boost,   -0.54,  98778.00,  214.21,    0.93,   -0.05,   -0.05, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,    -0.15, 3,   boost,   -0.54,  98801.00,  212.25,   -1.02,   -0.05,   -0.05, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,    -0.14, 3,   boost,   -0.54,  98805.00,  211.91,   -1.36,   -0.05,   -0.05, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,    -0.13, 3,   boost,   -0.54,  98760.00,  215.74,    2.46,   -0.06,   -0.06, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,    -0.12, 3,   boost,   -0.00,  98785.00,  213.61,    0.34,   -0.06,   -0.06, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,    -0.11, 3,   boost,   -0.54,  98780.00,  214.04,    0.76,   -0.07,   -0.07, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,    -0.10, 3,   boost,   -0.54,  98774.00,  214.55,    1.27,   -0.07,   -0.07, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,    -0.09, 3,   boost,   -0.54,  98786.00,  213.53,    0.25,   -0.08,   -0.08, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,    -0.08, 3,   boost,   -0.54,  98790.00,  213.19,   -0.08,   -0.08,   -0.08, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,    -0.07, 3,   boost,   -0.54,  98778.00,  214.21,    0.93,   -0.09,   -0.09, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,    -0.06, 3,   boost,   -0.54,  98811.00,  211.41,   -1.87,   -0.07,   -0.07, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,    -0.05, 3,   boost,   -1.09,  98773.00,  214.63,    1.36,    0.04,    0.04, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,    -0.04, 3,   boost,   -1.09,  98787.00,  213.44,    0.17,    0.37,    0.37, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,    -0.03, 3,   boost,   13.62,  98837.00,  209.20,   -4.08,    1.05,    1.05, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,    -0.02, 3,   boost,  191.23,  98850.00,  208.09,   -5.18,    2.17,    2.17, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,    -0.01, 3,   boost,  244.08,  98809.00,  211.57,   -1.70,    3.75,    3.75, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,     0.00, 3,   boost,  235.36,  98791.00,  213.10,   -0.17,    5.69,    5.69, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,     0.00, 3,   boost,  235.36,  98791.00,  213.10,   -0.17,    5.69,    5.69, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,     0.00, 3,   boost,  235.36,  98791.00,  213.10,   -0.17,    5.69,    5.69, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,     0.00, 3,   boost,  235.36,  98791.00,  213.10,   -0.17,    5.69,    5.69, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,     0.00, 3,   boost,  235.36,  98791.00,  213.10,   -0.17,    5.69,    5.69, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,     0.00, 3,   boost,  235.36,  98791.00,  213.10,   -0.17,    5.69,    5.69, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,     0.00, 3,   boost,  235.36,  98791.00,  213.10,   -0.17,    5.69,    5.69, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,     0.00, 3,   boost,  235.36,  98791.00,  213.10,   -0.17,    5.69,    5.69, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,     0.00, 3,   boost,  235.36,  98791.00,  213.10,   -0.17,    5.69,    5.69, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,     0.00, 3,   boost,  235.36,  98791.00,  213.10,   -0.17,    5.69,    5.69, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,     0.00, 3,   boost,  235.36,  98791.00,  213.10,   -0.17,    5.69,    5.69, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,     0.00, 3,   boost,  235.36,  98791.00,  213.10,   -0.17,    5.69,    5.69, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,     0.00, 3,   boost,  235.36,  98791.00,  213.10,   -0.17,    5.69,    5.69, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,     0.00, 3,   boost,  235.36,  98791.00,  213.10,   -0.17,    5.69,    5.69, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,     0.00, 3,   boost,  235.36,  98791.00,  213.10,   -0.17,    5.69,    5.69, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,     0.00, 3,   boost,  235.36,  98791.00,  213.10,   -0.17,    5.69,    5.69, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,     0.00, 3,   boost,  235.36,  98791.00,  213.10,   -0.17,    5.69,    5.69, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,     0.00, 3,   boost,  235.36,  98791.00,  213.10,   -0.17,    5.69,    5.69, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,     0.00, 3,   boost,  235.36,  98791.00,  213.10,   -0.17,    5.69,    5.69, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,     0.00, 3,   boost,  235.36,  98791.00,  213.10,   -0.17,    5.69,    5.69, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,     0.00, 3,   boost,  235.36,  98791.00,  213.10,   -0.17,    5.69,    5.69, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,     0.00, 3,   boost,  235.36,  98791.00,  213.10,   -0.17,    5.69,    5.69, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
6, 5013, 4, KC9DUU-5,     0.00, 3,   boost,  235.36,  98791.00,  213.10,   -0.17,    5.69,    5.69, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6262041, -88.1604656,   246.0, 2019,  8, 10, 20, 43, 23,        0,        0,   0,   0,   7.3,2147483647.0,2147483647.0,  0, 29,  0,  0, 32,  0, 29,  0,  0,  0,  0,  0, 27,  0, 30,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0, 18,  0,  0, 22, 29,  0,  0
